ID du problème,Description,État,Gravité,Estimation en points (story point),Chemin d’accès du projet,Genre d’emplacement,Chemin,Ligne,Colonne,ID d‘incident,Lien d'aide,Nom de l'assembly,Version de l'assembly,Clé publique d’assemblée,Extrait
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,623,12,P:System.Windows.Forms.ContainerControl.AutoScaleMode,,,,,this.AutoScaleMode = AutoScaleMode.Font;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,622,12,P:System.Windows.Forms.ContainerControl.AutoScaleDimensions,,,,,"this.AutoScaleDimensions = new SizeF(8F, 20F);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,619,12,T:System.Windows.Forms.ToolStripProgressBar,,,,,this.progressBar.Visible = false;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,619,12,P:System.Windows.Forms.ToolStripItem.Visible,,,,,this.progressBar.Visible = false;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,618,12,T:System.Windows.Forms.ToolStripProgressBar,,,,,"this.progressBar.Size = new Size(200, 16);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,618,12,P:System.Windows.Forms.ToolStripControlHost.Size,,,,,"this.progressBar.Size = new Size(200, 16);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,617,12,T:System.Windows.Forms.ToolStripProgressBar,,,,,"this.progressBar.Name = ""progressBar"";"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,617,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"this.progressBar.Name = ""progressBar"";"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,614,12,T:System.Windows.Forms.ToolStripStatusLabel,,,,,"this.statusLabel.Text = ""Prêt"";"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,614,12,P:System.Windows.Forms.ToolStripItem.Text,,,,,"this.statusLabel.Text = ""Prêt"";"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,613,12,T:System.Windows.Forms.ToolStripStatusLabel,,,,,"this.statusLabel.Size = new Size(39, 17);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,613,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"this.statusLabel.Size = new Size(39, 17);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,612,12,T:System.Windows.Forms.ToolStripStatusLabel,,,,,"this.statusLabel.Name = ""statusLabel"";"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,612,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"this.statusLabel.Name = ""statusLabel"";"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,609,12,T:System.Windows.Forms.StatusStrip,,,,,this.statusStrip.TabIndex = 1;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,609,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.statusStrip.TabIndex = 1;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,608,12,T:System.Windows.Forms.StatusStrip,,,,,"this.statusStrip.Size = new Size(900, 22);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,608,12,P:System.Windows.Forms.Control.Size,,,,,"this.statusStrip.Size = new Size(900, 22);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,607,12,T:System.Windows.Forms.StatusStrip,,,,,"this.statusStrip.Name = ""statusStrip"";"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,607,12,P:System.Windows.Forms.Control.Name,,,,,"this.statusStrip.Name = ""statusStrip"";"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,606,12,T:System.Windows.Forms.StatusStrip,,,,,"this.statusStrip.Location = new Point(0, 628);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,606,12,P:System.Windows.Forms.Control.Location,,,,,"this.statusStrip.Location = new Point(0, 628);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,605,12,T:System.Windows.Forms.ToolStripProgressBar,,,,,"this.statusStrip.Items.AddRange(new ToolStripItem[] { this.statusLabel, this.progressBar });"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,605,12,T:System.Windows.Forms.ToolStripStatusLabel,,,,,"this.statusStrip.Items.AddRange(new ToolStripItem[] { this.statusLabel, this.progressBar });"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,605,12,T:System.Windows.Forms.StatusStrip,,,,,"this.statusStrip.Items.AddRange(new ToolStripItem[] { this.statusLabel, this.progressBar });"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,605,12,T:System.Windows.Forms.ToolStripItemCollection,,,,,"this.statusStrip.Items.AddRange(new ToolStripItem[] { this.statusLabel, this.progressBar });"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,605,12,P:System.Windows.Forms.ToolStrip.Items,,,,,"this.statusStrip.Items.AddRange(new ToolStripItem[] { this.statusLabel, this.progressBar });"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,605,12,M:System.Windows.Forms.ToolStripItemCollection.AddRange(System.Windows.Forms.ToolStripItem[]),,,,,"this.statusStrip.Items.AddRange(new ToolStripItem[] { this.statusLabel, this.progressBar });"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,602,12,T:System.Windows.Forms.AnchorStyles,,,,,this.rtbMigrationLog.Anchor = AnchorStyles.Top | AnchorStyles.Bottom | AnchorStyles.Left | AnchorStyles.Right;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,602,12,T:System.Windows.Forms.AnchorStyles,,,,,this.rtbMigrationLog.Anchor = AnchorStyles.Top | AnchorStyles.Bottom | AnchorStyles.Left | AnchorStyles.Right;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,602,12,F:System.Windows.Forms.AnchorStyles.Right,,,,,this.rtbMigrationLog.Anchor = AnchorStyles.Top | AnchorStyles.Bottom | AnchorStyles.Left | AnchorStyles.Right;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,602,12,T:System.Windows.Forms.AnchorStyles,,,,,this.rtbMigrationLog.Anchor = AnchorStyles.Top | AnchorStyles.Bottom | AnchorStyles.Left | AnchorStyles.Right;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,602,12,T:System.Windows.Forms.AnchorStyles,,,,,this.rtbMigrationLog.Anchor = AnchorStyles.Top | AnchorStyles.Bottom | AnchorStyles.Left | AnchorStyles.Right;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,602,12,F:System.Windows.Forms.AnchorStyles.Left,,,,,this.rtbMigrationLog.Anchor = AnchorStyles.Top | AnchorStyles.Bottom | AnchorStyles.Left | AnchorStyles.Right;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,602,12,T:System.Windows.Forms.AnchorStyles,,,,,this.rtbMigrationLog.Anchor = AnchorStyles.Top | AnchorStyles.Bottom | AnchorStyles.Left | AnchorStyles.Right;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,602,12,T:System.Windows.Forms.AnchorStyles,,,,,this.rtbMigrationLog.Anchor = AnchorStyles.Top | AnchorStyles.Bottom | AnchorStyles.Left | AnchorStyles.Right;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,602,12,F:System.Windows.Forms.AnchorStyles.Bottom,,,,,this.rtbMigrationLog.Anchor = AnchorStyles.Top | AnchorStyles.Bottom | AnchorStyles.Left | AnchorStyles.Right;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,602,12,T:System.Windows.Forms.AnchorStyles,,,,,this.rtbMigrationLog.Anchor = AnchorStyles.Top | AnchorStyles.Bottom | AnchorStyles.Left | AnchorStyles.Right;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,602,12,T:System.Windows.Forms.AnchorStyles,,,,,this.rtbMigrationLog.Anchor = AnchorStyles.Top | AnchorStyles.Bottom | AnchorStyles.Left | AnchorStyles.Right;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,602,12,F:System.Windows.Forms.AnchorStyles.Top,,,,,this.rtbMigrationLog.Anchor = AnchorStyles.Top | AnchorStyles.Bottom | AnchorStyles.Left | AnchorStyles.Right;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,602,12,T:System.Windows.Forms.RichTextBox,,,,,this.rtbMigrationLog.Anchor = AnchorStyles.Top | AnchorStyles.Bottom | AnchorStyles.Left | AnchorStyles.Right;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,602,12,T:System.Windows.Forms.AnchorStyles,,,,,this.rtbMigrationLog.Anchor = AnchorStyles.Top | AnchorStyles.Bottom | AnchorStyles.Left | AnchorStyles.Right;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,602,12,P:System.Windows.Forms.Control.Anchor,,,,,this.rtbMigrationLog.Anchor = AnchorStyles.Top | AnchorStyles.Bottom | AnchorStyles.Left | AnchorStyles.Right;
Api.0002,Source incompatible avec la version .NET sélectionnée,Active,Potential,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,601,12,T:System.Drawing.Font,,,,,"this.rtbMigrationLog.Font = new Font(""Consolas"", 9F);"
Api.0002,Source incompatible avec la version .NET sélectionnée,Active,Potential,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,601,12,"M:System.Drawing.Font.#ctor(System.String,System.Single)",,,,,"this.rtbMigrationLog.Font = new Font(""Consolas"", 9F);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,601,12,T:System.Windows.Forms.RichTextBox,,,,,"this.rtbMigrationLog.Font = new Font(""Consolas"", 9F);"
Api.0002,Source incompatible avec la version .NET sélectionnée,Active,Potential,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,601,12,T:System.Drawing.Font,,,,,"this.rtbMigrationLog.Font = new Font(""Consolas"", 9F);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,601,12,P:System.Windows.Forms.RichTextBox.Font,,,,,"this.rtbMigrationLog.Font = new Font(""Consolas"", 9F);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,600,12,T:System.Windows.Forms.RichTextBox,,,,,this.rtbMigrationLog.ForeColor = Color.Lime;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,600,12,P:System.Windows.Forms.RichTextBox.ForeColor,,,,,this.rtbMigrationLog.ForeColor = Color.Lime;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,599,12,T:System.Windows.Forms.RichTextBox,,,,,this.rtbMigrationLog.BackColor = Color.Black;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,599,12,P:System.Windows.Forms.TextBoxBase.BackColor,,,,,this.rtbMigrationLog.BackColor = Color.Black;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,598,12,T:System.Windows.Forms.RichTextBox,,,,,this.rtbMigrationLog.ReadOnly = true;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,598,12,P:System.Windows.Forms.TextBoxBase.ReadOnly,,,,,this.rtbMigrationLog.ReadOnly = true;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,597,12,T:System.Windows.Forms.RichTextBox,,,,,"this.rtbMigrationLog.Size = new Size(850, 185);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,597,12,P:System.Windows.Forms.Control.Size,,,,,"this.rtbMigrationLog.Size = new Size(850, 185);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,596,12,T:System.Windows.Forms.RichTextBox,,,,,"this.rtbMigrationLog.Location = new Point(10, 360);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,596,12,P:System.Windows.Forms.Control.Location,,,,,"this.rtbMigrationLog.Location = new Point(10, 360);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,593,12,T:System.Windows.Forms.Button,,,,,this.btnStartMigration.Click += BtnStartMigration_Click;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,593,12,E:System.Windows.Forms.Control.Click,,,,,this.btnStartMigration.Click += BtnStartMigration_Click;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,592,12,T:System.Windows.Forms.FlatStyle,,,,,this.btnStartMigration.FlatStyle = FlatStyle.Flat;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,592,12,T:System.Windows.Forms.FlatStyle,,,,,this.btnStartMigration.FlatStyle = FlatStyle.Flat;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,592,12,F:System.Windows.Forms.FlatStyle.Flat,,,,,this.btnStartMigration.FlatStyle = FlatStyle.Flat;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,592,12,T:System.Windows.Forms.Button,,,,,this.btnStartMigration.FlatStyle = FlatStyle.Flat;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,592,12,T:System.Windows.Forms.FlatStyle,,,,,this.btnStartMigration.FlatStyle = FlatStyle.Flat;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,592,12,P:System.Windows.Forms.ButtonBase.FlatStyle,,,,,this.btnStartMigration.FlatStyle = FlatStyle.Flat;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,591,12,T:System.Windows.Forms.Button,,,,,this.btnStartMigration.ForeColor = Color.White;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,591,12,P:System.Windows.Forms.Control.ForeColor,,,,,this.btnStartMigration.ForeColor = Color.White;
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,590,12,T:System.Windows.Forms.Button,,,,,"this.btnStartMigration.BackColor = Color.FromArgb(200, 100, 0);"
Api.0001,Binaire incompatible avec la version .NET sélectionnée,Active,Mandatory,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,590,12,P:System.Windows.Forms.ButtonBase.BackColor,,,,,"this.btnStartMigration.BackColor = Color.FromArgb(200, 100, 0);"
Api.0002,Source incompatible avec la version .NET sélectionnée,Active,Potential,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,589,12,T:System.Drawing.FontStyle,,,,,"this.btnStartMigration.Font = new Font(""Segoe UI"", 10F, FontStyle.Bold);"
Api.0002,Source incompatible avec la version .NET sélectionnée,Active,Potential,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,589,12,T:System.Drawing.FontStyle,,,,,"this.btnStartMigration.Font = new Font(""Segoe UI"", 10F, FontStyle.Bold);"
Api.0002,Source incompatible avec la version .NET sélectionnée,Active,Potential,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,589,12,F:System.Drawing.FontStyle.Bold,,,,,"this.btnStartMigration.Font = new Font(""Segoe UI"", 10F, FontStyle.Bold);"
Api.0002,Source incompatible avec la version .NET sélectionnée,Active,Potential,1,SaveRestoreGUI.csproj,File,MainForm.Designer.cs,589,12,T:System.Drawing.Font,,,,,"this.btnStartMigration.Font = new Font(""Segoe UI"", 10F, FontStyle.Bold);"
